source,title,price_vnd,price_text,area_m2,price_per_m2,district,ward,address,description,posted_at,url,crawled_at
phongtro123,"CHO THUÊ PHÒNG TRỌ 16M2, 87 THÀNH THÁI - KHUÊ TRUNG - CẨM LỆ - ĐÀ NẴNG",1500000.0,1.5 triệu/tháng,16.0,93750.0,Cẩm Lệ,,,"CHO THUÊ PHÒNG TRỌ 16M2, 87 THÀNH THÁI - KHUÊ TRUNG - CẨM LỆ - ĐÀ NẴNG 1.5 triệu/tháng 16 m 2 Cẩm Lệ, Đà Nẵng CHO THUÊ PHÒNG TRỌ:**Còn 1 Phòng Duy Nhất Vào Đầu Tháng 10/2019, Ở Chính Giữa Dãy Trọ **Lưu ý: Chỉ Giữ Phòng Khi Đặt Cọc TrướcĐịa chỉ : 87 Thành… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-16m2-87-thanh-thai-khue-trung-cam-le-da-nang.html,2026-05-15T11:09:31
phongtro123,"Cho thuê phòng trọ đủ đồ, có vệ sinh trong, gần chợ Hòa Xuân, Đà Nẵng",2500000.0,2.5 triệu/tháng,50.0,50000.0,Cẩm Lệ,,,"Cho thuê phòng trọ đủ đồ, có vệ sinh trong, gần chợ Hòa Xuân, Đà Nẵng 2.5 triệu/tháng 50 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ đủ đồ, có vệ sinh trong, gần chợ Hòa Xuân, Đà NẵngHiện nay chúng tôi đang có 4 phòng trọ mới sơn sửa đang có nhu cầu cho… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-5-phong-tro-du-do-co-ve-sinh-trong-gan-cho-hoa-xuan-da-nang.html,2026-05-15T11:09:31
phongtro123,PHÒNG CHO THUÊ CAO CẤP - TRUNG TÂM TP,2900000.0,2.9 triệu/tháng,23.0,126086.95652173914,Thanh Khê,,,"PHÒNG CHO THUÊ CAO CẤP - TRUNG TÂM TP 2.9 triệu/tháng 23 m 2 Thanh Khê, Đà Nẵng Phòng cho thuê cao cấp Oledo Maison - Nơi tận hưởng cuộc sống tự do.Giá chỉ: 2.9 triệu/ tháng - Diện tích: 23m2.Một không gian sống văn minh, trong lành, yên… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-cho-thue-cao-cap-trung-tam-tp.html,2026-05-15T11:09:31
phongtro123,"HÓT HOT ,MÌNH ĐANG TRỐNG 2 PHÒNG Ở NGAY CẦU SÔNG HÀN, AN HẢI BẮC, SƠN TRÀ ĐÂY Ạ.",3700000.0,3.7 triệu/tháng,20.0,185000.0,Sơn Trà,,,"HÓT HOT ,MÌNH ĐANG TRỐNG 2 PHÒNG Ở NGAY CẦU SÔNG HÀN, AN HẢI BẮC, SƠN TRÀ ĐÂY Ạ. 3.7 triệu/tháng 20 m 2 Sơn Trà, Đà Nẵng HÓT HOT ,MÌNH ĐANG TRỐNG 2 PHÒNG Ở NGAY CẦU SÔNG HÀN, AN HẢI BẮC, SƠN TRÀ ĐÂY Ạ.Địa chỉ: 56A Hoàng Sĩ Khải ,Phường An Hải Bắc, Quận Sơn Trà, Tp Đà… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-day-du-tien-nghi-ngay-nga-ba-hue.html,2026-05-15T11:09:31
phongtro123,Phòng trọ full nội thất trung tâm phố đường Phạm Nhữ Tăng,4000000.0,4 triệu/tháng,30.0,133333.33333333334,Thanh Khê,,,"Phòng trọ full nội thất trung tâm phố đường Phạm Nhữ Tăng 4 triệu/tháng 30 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng đầy đủ tiện nghi và nội thất MT đường Phạm Nhữ Tăng.P1: 30m2 giá 3,5tr/tháng.P2: 50m2 giá 4tr/tháng.Cho thuê lâu dài thích hợp cho sinh… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-full-noi-that-trung-tam-pho-duong-pham-nhu-tang.html,2026-05-15T11:09:31
phongtro123,Cho thuê phòng trọ trung tâm quận Thanh khê. Giá 2 tr/thg,2000000.0,2 triệu/tháng,11.0,181818.18181818182,Thanh Khê,,,"Cho thuê phòng trọ trung tâm quận Thanh khê. Giá 2 tr/thg 2 triệu/tháng 11 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ trung tâm quận Thanh khê có wc khép kín, có wifi miễn phí, có chỗ để xe máy ở tầng trệt tại đường Lê Quang Sung, phường Chính gián,… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-trung-tam-quan-thanh-khe-gia-2-tr-thg.html,2026-05-15T11:09:31
phongtro123,Cho thuê hai phòng trọ có wc kép kính,2000000.0,2 triệu/tháng,5.0,400000.0,Thanh Khê,,,"Cho thuê hai phòng trọ có wc kép kính 2 triệu/tháng 5 m 2 Thanh Khê, Đà Nẵng Cho thuê 2 phòng, phòng rộng wc trong phòng. Phòng gần bến xe Đà Nẵng. Ưu tiên các bạn đi làm và sinh viên hiền lành lịch sự. Giá 2 triệu/tháng. 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-hai-phong-tro-co-wc-kep-kinh.html,2026-05-15T11:09:31
phongtro123,"Cho thuê phòng trọ gần các trường DH: Bach Khoa, Sư Phạm, Duy Tân, gần chợ & bến xe trung tâm TP….",1500000.0,1.5 triệu/tháng,14.0,107142.85714285714,Liên Chiểu,,,"Cho thuê phòng trọ gần các trường DH: Bach Khoa, Sư Phạm, Duy Tân, gần chợ & bến xe trung tâm TP…. 1.5 triệu/tháng 14 m 2 Liên Chiểu, Đà Nẵng Phòng trọ mới xây đang hoàn thiện,Số lượng: 09 phòngƯu tiên: Sinh viên nữGiá phòng: 1,5 triệu đồng/tháng (tối đa 3 người/phòng)Điện nước theo quy… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-gan-cac-truong-dh-bach-khoa-su-pham-duy-tan-gan-cho-ben-xe-trung-tam-tp.html,2026-05-15T11:09:31
phongtro123,Cho Thuê Phòng Trọ Giá Rẻ Khu Vực Hoà Khánh,1300000.0,1.3 triệu/tháng,15.0,86666.66666666667,Liên Chiểu,,,"Cho Thuê Phòng Trọ Giá Rẻ Khu Vực Hoà Khánh 1.3 triệu/tháng 15 m 2 Liên Chiểu, Đà Nẵng Cho Thuê Phòng Trọ khu vực Hoà Khánh liên hệ Sđt 0907337806-0966602475 (Cô Phương)Sạch sẽ, thoáng mát, đầy đủ tiện nghi, an ninh đảm bảo (có camera chống… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-gia-re-khu-vuc-hoa-khanh.html,2026-05-15T11:09:31
phongtro123,"Cho thuê phòng trọ tại 18 Chơn Tâm 3, Đà Nẵng",1200000.0,1.2 triệu/tháng,15.0,80000.0,Liên Chiểu,,,"Cho thuê phòng trọ tại 18 Chơn Tâm 3, Đà Nẵng 1.2 triệu/tháng 15 m 2 Liên Chiểu, Đà Nẵng Mình đang còn 1 phòng trọ tại 18 Chơn tâm 3 (cắt đường Nguyễn Khuyến) Đà nẵng. Phòng rộng 15m2 có gác lửng; sân phơi đồ và cửa ra vào, gần trường… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-tai-18-chon-tam-3-da-nang.html,2026-05-15T11:09:31
phongtro123,Cho thuê phòng trọ Đà Nẵng - Đường Nguyễn Hoàng,1700000.0,1.7 triệu/tháng,14.0,121428.57142857143,Thanh Khê,,,"Cho thuê phòng trọ Đà Nẵng - Đường Nguyễn Hoàng 1.7 triệu/tháng 14 m 2 Thanh Khê, Đà Nẵng PHÒNG TRỌ SINH VIÊN Phòng có toilet trong, nằm trong một dãy trọ, nấu ăn trong phòng, có giường, có chỗ phơi đồ, sân để xe rộng rãi, 10h30 tối đóng cổng.… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-da-nang-duong-nguyen-hoang.html,2026-05-15T11:09:31
phongtro123,"Phòng trọ K183 đường Phan Thanh, 1.5 triệu",1500000.0,1.5 triệu/tháng,15.0,100000.0,Thanh Khê,,,"Phòng trọ K183 đường Phan Thanh, 1.5 triệu 1.5 triệu/tháng 15 m 2 Thanh Khê, Đà Nẵng Cho thuê 1 phòng trọ, K183 đường Phan Thanh.Diện tích: 15 m2, không gác lửngSân để xe chungưu tiê: 1 nữ1.5 triệu, thanh toán 3 tháng/lầnLiên hệ c Hoà… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-k183-duong-phan-thanh-1-5-trieu.html,2026-05-15T11:09:31
phongtro123,"Cho thuê phòng trọ đường Trần Phú gần cầu Rồng, quận hải châu",2200000.0,2.2 triệu/tháng,15.0,146666.66666666666,Hải Châu,,,"Cho thuê phòng trọ đường Trần Phú gần cầu Rồng, quận hải châu 2.2 triệu/tháng 15 m 2 Hải Châu, Đà Nẵng Cho thuê trọ 268/16 trần phú gần cầu rồng, trung tâm thành phố, thoáng mát, toilet riêng, có chỗ để xe, wifi miễn phí. Liên hệ sdt: 0905225253 gặp a Hoàng 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-duong-tran-phu-gan-cau-rong.html,2026-05-15T11:09:31
phongtro123,Phòng trọ bên hông bến xe trung tâm,1400000.0,1.4 triệu/tháng,20.0,70000.0,Cẩm Lệ,,,"Phòng trọ bên hông bến xe trung tâm 1.4 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ bên hông bến xe trung tâm, đi đường Nguyễn Công Hoan hoặc nguyễn Văn tạo vào đều được! Phòng có gác lửng rộng rãi, wifi miễn phí, an… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-ben-hong-ben-xe-trung-tam.html,2026-05-15T11:09:31
phongtro123,Phòng trọ tiện ích thân thiện còn phòng cho thuê,2200000.0,2.2 triệu/tháng,25.0,88000.0,Cẩm Lệ,,,"Phòng trọ tiện ích thân thiện còn phòng cho thuê 2.2 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng Khu nhà nằm trong khu đô thị sinh thái Hòa Xuân, khí hậu cực tốt cho phụ nữ, trẻ em. 12 phòng khép kín đầy đủ tiện nghi cho đối tượng là các hộ gia… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-tien-ich-than-thien-con-phong-cho-thue.html,2026-05-15T11:09:31
phongtro123,Cho thuê phòng trọ quận Sơn Trà,2000000.0,2 triệu/tháng,25.0,80000.0,Sơn Trà,,,"Cho thuê phòng trọ quận Sơn Trà 2 triệu/tháng 25 m 2 Sơn Trà, Đà Nẵng Ngày 2/7 mình lấy lại 01 phòng trọ tại địa chỉ 197/17 ngô quyền. Dtsd 25m2, có gác lửng đúc men, có bếp, vệ sinh riêng, không chung chủ, yêu cầu ở sạch… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-quan-son-tra.html,2026-05-15T11:09:31
phongtro123,CHO THUÊ PHÒNG TRỌ TRUNG TÂM THÀNH PHỐ GẦN CẦU RỒNG,3500000.0,3.5 triệu/tháng,30.0,116666.66666666667,Sơn Trà,,,"CHO THUÊ PHÒNG TRỌ TRUNG TÂM THÀNH PHỐ GẦN CẦU RỒNG 3.5 triệu/tháng 30 m 2 Sơn Trà, Đà Nẵng Còn trống phòng 30m2 trong nhà nguyên căn có 6 phòng. Phòng được trang bị điều hòa inverter mới 100%, có chỗ nấu ăn riêng và nhà vệ sinh riêng, có ban công,… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-trung-tam-thanh-pho-gan-cau-rong.html,2026-05-15T11:09:35
phongtro123,"Phòng trọ cho thuê đẹp, sạch, yên tĩnh, mát mẻ",1000000.0,1 triệu/tháng,16.0,62500.0,Thanh Khê,,,"Phòng trọ cho thuê đẹp, sạch, yên tĩnh, mát mẻ 1 triệu/tháng 16 m 2 Thanh Khê, Đà Nẵng Nhà trọ thoáng mát rộng 16 m2 ở thanh khê, có chỗ để xe riêng rộng rãi an toàn,sân phơi đồ riêng , điện nước có đồng hồ riêng,an ninh tuyệt đối an… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-cho-thue-dep-sach-yen-tinh-mat-me.html,2026-05-15T11:09:35
phongtro123,Phòng trọ cao cấp Đà Nẵng chuẩn khách sạn 1 sao full nội thất giá cực rẻ. LH: 0989446750,2200000.0,2.2 triệu/tháng,30.0,73333.33333333333,Thanh Khê,,,"Phòng trọ cao cấp Đà Nẵng chuẩn khách sạn 1 sao full nội thất giá cực rẻ. LH: 0989446750 2.2 triệu/tháng 30 m 2 Thanh Khê, Đà Nẵng Phòng trọ cao cấp Đà Nẵng chuẩn khách sạn 1 sao Hải Vân Sơn - Diện tích : 20 m2- Yên tĩnh, thoáng mát, - Đầy đủ tiện nghi: Toilet, bàn ghế, giường… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/phong-tro-cao-cap-da-nang-chuan-khach-san-1-sao-full-noi-that-gia-cuc-re-0989446750.html,2026-05-15T11:09:35
phongtro123,CĂN HỘ MẶT TIỀN NGAY ĐỐI DIỆN BẾN XE ĐÀ NẴNG,4300000.0,4.3 triệu/tháng,32.0,134375.0,Liên Chiểu,,,"CĂN HỘ MẶT TIỀN NGAY ĐỐI DIỆN BẾN XE ĐÀ NẴNG 4.3 triệu/tháng 32 m 2 Liên Chiểu, Đà Nẵng Căn hộ 4 tầng 14 phòng đầy đủ nội thất cao cấp, có thang máy, nhà để xe, sân thượng, ban công,…tầng 1 thích hợp làm shophouseTiện ích: Tivi, điều hòa,… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/can-ho-mat-tien-ngay-doi-dien-ben-xe-da-nang.html,2026-05-15T11:09:35
phongtro123,"Nhượng lại phòng trọ trung tâm thành phố Đà Nẵng, kiệt 50 Hàm Nghi",2000000.0,2 triệu/tháng,15.0,133333.33333333334,Hải Châu,,,"Nhượng lại phòng trọ trung tâm thành phố Đà Nẵng, kiệt 50 Hàm Nghi 2 triệu/tháng 15 m 2 Hải Châu, Đà Nẵng Nhượng phòng kiệt 50 hàm nghi trung tâm thành phố giá 2 triệu cọc 500 . Có chỗ để xe riêng. K chung chủ giờ giấc thoải mái tự do . Phòng mát mẻ chủ dễ… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/nhuong-lai-phong-tro-trung-tam-thanh-pho-da-nang-kiet-50-ham-nghi.html,2026-05-15T11:09:35
phongtro123,Mình có việc ở Đà Nẵng và cần thuê một phòng khách sạn trong một tháng,2000000.0,2 triệu/tháng,20.0,100000.0,Liên Chiểu,,,"Mình có việc ở Đà Nẵng và cần thuê một phòng khách sạn trong một tháng 2 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Thật ra mình cần tìm phòng, nhưng chỉ ở một tháng thôi ạ, phòng khách sạn cũng được mà phòng trọ cũng được ạ. Giá khoảng 2.000.000 trở xuống. Nếu có… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/minh-co-viec-o-dn-va-can-thue-mot-phong-khach-san-trong-mot-thang.html,2026-05-15T11:09:35
phongtro123,"Cho thuê phòng trọ khu vực yên tĩnh, thoáng mát",1500000.0,1.5 triệu/tháng,20.0,75000.0,Ngũ Hành Sơn,,,"Cho thuê phòng trọ khu vực yên tĩnh, thoáng mát 1.5 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Cần cho thuê 3 phòng trọ đang còn trống. Phong sạch có cửa sổ thoáng mát. Khu vực an ninh sạch sẽ yên tĩnh. Ưu tiên nữ thuê. 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-khu-vuc-yen-tinh-thoang-mat.html,2026-05-15T11:09:35
phongtro123,Cho thuê phòng đẹp - mới xây dựng - sạch sẽ,3500000.0,3.5 triệu/tháng,30.0,116666.66666666667,Thanh Khê,,,"Cho thuê phòng đẹp - mới xây dựng - sạch sẽ 3.5 triệu/tháng 30 m 2 Thanh Khê, Đà Nẵng Tòa nhà 4 tầng bao gồm 7 phòng, vừa mới xây dựng tại vị trí thuận lợi, cách sân bay chỉ 10' đi xe. Gần chợ, siêu thị Coop Mart, trường học, khu dân trí an… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-dep-moi-xay-dung-sach-se.html,2026-05-15T11:09:35
phongtro123,CHO THUÊ PHÒNG TRONG NHÀ NGUYÊN CĂN (CHỈ CHO NỮ THUÊ),1300000.0,1.3 triệu/tháng,18.0,72222.22222222222,Liên Chiểu,,,"CHO THUÊ PHÒNG TRONG NHÀ NGUYÊN CĂN (CHỈ CHO NỮ THUÊ) 1.3 triệu/tháng 18 m 2 Liên Chiểu, Đà Nẵng Phòng ngủ tầng 2 vừa cho 1 người ở, có cửa sổ và ban công, sạch sẽ, thoáng mát.Bếp nấu ăn và nhà vệ sinh tầng trệt.Không chung chủ, giờ giấc tự… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-trong-nha-nguyen-can-chi-cho-nu-thue.html,2026-05-15T11:09:35
phongtro123,"Cho Thuê Phòng Trọ K82 Nguyễn Lương Bằng, Đà Nẵng",1200000.0,1.2 triệu/tháng,20.0,60000.0,Liên Chiểu,,,"Cho Thuê Phòng Trọ K82 Nguyễn Lương Bằng, Đà Nẵng 1.2 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Cho thuê phòng trọ kiệt 82 Nguyễn Lương Bằng ( Sau lưng Đại học bách khoa) ,Hòa KhánhGia phongf : 1.200.000/ 1 thángĐiện : 3k/ chữ. Nước: 25 - 30k.Không… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-k82-nguyen-luong-bang-da-nang.html,2026-05-15T11:09:35
phongtro123,CHO THUÊ PHÒNG TRỌ 15M2 TRUNG TÂM THÀNH PHỐ,2500000.0,2.5 triệu/tháng,15.0,166666.66666666666,Thanh Khê,,,"CHO THUÊ PHÒNG TRỌ 15M2 TRUNG TÂM THÀNH PHỐ 2.5 triệu/tháng 15 m 2 Thanh Khê, Đà Nẵng Phòng tầng 2, tầng 3, tầng 4.15 m2, có thể ở 2-3 người.Mới xây, sạch sẽ, thoáng mát.Có gác lửng, hành lang phơi quần áo.Có sân để xe, camera an… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-15m2-trung-tam-thanh-pho.html,2026-05-15T11:09:35
phongtro123,Cho thuê nhà nguyên căn có điều hòa.,3000000.0,3 triệu/tháng,60.0,50000.0,Cẩm Lệ,,,"Cho thuê nhà nguyên căn có điều hòa. 3 triệu/tháng 60 m 2 Cẩm Lệ, Đà Nẵng Tổng diện tích 100m2 (nhà 60m2 , Phòng ngủ có máy lạnh doàng tiết kiệm điện inverter, tolet + bếp + một phòng trống 20m2). Gần trường Tiểu học Tôn Đức… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-nha-nguyen-can-co-dieu-hoa.html,2026-05-15T11:09:35
phongtro123,"Cho thuê phòng trọ, gần bến xe trung tâm Đà Nẵng",1800000.0,1.8 triệu/tháng,20.0,90000.0,Cẩm Lệ,,,"Cho thuê phòng trọ, gần bến xe trung tâm Đà Nẵng 1.8 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Cho thuê: Phòng trọ, 3 tầng mới xây. phù hợp cho đôi vợ chồng trẻ.Địa điểm: Số 81 Ngô Thế Lân, Phường Hoà An, Quận Cẩm Lệ, cách đại học Duy Tân… 6 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-tien-nghi-gan-ben-xe-trung-tam-da-nang.html,2026-05-15T11:09:35
phongtro123,Cho thuê phòng trọ cho sinh viên ở Đà Nẵng,1800000.0,1.8 triệu/tháng,15.0,120000.0,Thanh Khê,,,"Cho thuê phòng trọ cho sinh viên ở Đà Nẵng 1.8 triệu/tháng 15 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ cho sinh viên ở , gần trung tâm thành phố , gần trường đại học duy tân , gần chợ siêu thị , công viên 29/3 , ... rất tiện lợi ! Phòng… 7 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-cho-sinh-vien-o-da-nang.html,2026-05-15T11:09:35
phongtro123,"CHO THUÊ PHÒNG TỰ DO GIỜ GIẤC, TIỆN NGHI - GIÁ RẺ",2000000.0,2 triệu/tháng,20.0,100000.0,Cẩm Lệ,,,"CHO THUÊ PHÒNG TỰ DO GIỜ GIẤC, TIỆN NGHI - GIÁ RẺ 2 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng CHO THUÊ PHÒNG TỰ DO GIỜ GIẤC, TIỆN NGHI - GIÁ RẺBạn đang muốn một căn phòng tự do giờ giấc tiện nghi gần trung tâm Đà Nẵng. Hãy đến với chúng… 7 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tu-do-gio-giac-tien-nghi-gia-re.html,2026-05-15T11:09:35
phongtro123,Cho thuê phòng trọ mới xây trung tâm Quận Liên Chiểu,1600000.0,1.6 triệu/tháng,18.0,88888.88888888889,Liên Chiểu,,,"Cho thuê phòng trọ mới xây trung tâm Quận Liên Chiểu 1.6 triệu/tháng 18 m 2 Liên Chiểu, Đà Nẵng Phòng trọ mới xây quận Liên Chiểu rộng 18 mét vuông chưa tính gác lửng. Tường ốp gạch men, nhà vệ sinh đẹp rộng. Gần UBND quận Liên Chiểu, trường… 7 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-moi-xay-trung-tam-quan-lien-chieu.html,2026-05-15T11:09:35
phongtro123,Cho thuê phòng trọ địa chỉ K204/7 đường Trường Chinh,2000000.0,2 triệu/tháng,20.0,100000.0,Cẩm Lệ,,,"Cho thuê phòng trọ địa chỉ K204/7 đường Trường Chinh 2 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ (chủ ở tầng dưới, phòng trọ ở tầng trên), địa chỉ K204/7 đường Trường Chinh (phía đường ray), kiệt rộng 2m. Nhà rộng 87 m2, nhà… 7 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-dia-chi-k204-7-duong-truong-chinh.html,2026-05-15T11:09:35
phongtro123,"Cho thuê phòng trọ chất lượng, giá tốt phường An Khê, quận Thanh Khê",2500000.0,2.5 triệu/tháng,40.0,62500.0,Thanh Khê,,,"Cho thuê phòng trọ chất lượng, giá tốt phường An Khê, quận Thanh Khê 2.5 triệu/tháng 40 m 2 Thanh Khê, Đà Nẵng Phòng trọ phường An Khê, Thanh Khê chất lượng, giá tốtCho thuê 2 phòng trọ: Diện tích: 30m2 + gác lửng gỗ 10m2Ốp gạch, sơn tường sáng bóng; tôn chống… 7 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-chat-luong-gia-tot-phuong-an-khe-quan-thanh-khe.html,2026-05-15T11:09:35
phongtro123,"Căn hộ full nội thất, Đường Võ Chí Công, Hòa Xuân, Cẩm Lệ, Đà Nẵng",4000000.0,4 triệu/tháng,20.0,200000.0,Cẩm Lệ,,,"Căn hộ full nội thất, Đường Võ Chí Công, Hòa Xuân, Cẩm Lệ, Đà Nẵng 4 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng - Vị trí: 16 Võ Chí Công ( Qua cầu Nguyễn Tri Phương là đến )-Thuận lợi: + Gần các trường Đại học ( ĐÔNG Á, KIẾN TRÚC, NGOẠI NGỮ ).+ Ngay cạnh… 7 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/can-ho-full-noi-that-duong-vo-chi-cong-hoa-xuan-cam-le-da-nang.html,2026-05-15T11:09:35
phongtro123,34m2 Phòng Trọ Trung Tâm Đà Nẵng - Đầy đủ Tiện Nghi,5000000.0,5 triệu/tháng,34.0,147058.82352941178,Hải Châu,,,"34m2 Phòng Trọ Trung Tâm Đà Nẵng - Đầy đủ Tiện Nghi 5 triệu/tháng 34 m 2 Hải Châu, Đà Nẵng - Khu trung tâm: K113 đường Nguyễn Chí Tranh, Q.Hải Châu - Gần Trung tâm hành chính và đại học Duy Tân. - Đầy đủ tiện nghi: Wifi, tủ lạnh, máy giặt, máy… 7 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/34m2-phong-tro-trung-tam-da-nang-day-du-tien-nghi.html,2026-05-15T11:09:39
